recordId,publicSlug,titleRu,field,currentStatus,valueToConfirm,note
work_47a96f7de9664af4,fotokompozitsiya-47a96f7d,Фотокомпозиция,exhibitions,needs_owner_input,,Добавьте выставки или подтвердите их отсутствие.
work_47a96f7de9664af4,fotokompozitsiya-47a96f7d,Фотокомпозиция,bibliography,needs_owner_input,,Добавьте публикации или подтвердите их отсутствие.
work_47a96f7de9664af4,fotokompozitsiya-47a96f7d,Фотокомпозиция,workCopyright,needs_owner_input,,Подтвердите правообладателя произведения.
work_47a96f7de9664af4,fotokompozitsiya-47a96f7d,Фотокомпозиция,imageCopyright,needs_owner_input,,Подтвердите правообладателя репродукции.
work_48173eb902102559,fotokompozitsiya-48173eb9,Фотокомпозиция,artistInventoryNumber,needs_owner_input,,"Укажите настоящий авторский или музейный номер, если он существует и может быть опубликован."
work_48173eb902102559,fotokompozitsiya-48173eb9,Фотокомпозиция,artistTitle,needs_owner_input,,"Подтвердите авторское название, если оно существует."
work_48173eb902102559,fotokompozitsiya-48173eb9,Фотокомпозиция,creationDate,unknown,,Укажите год или диапазон создания.
work_48173eb902102559,fotokompozitsiya-48173eb9,Фотокомпозиция,dimensions,not_applicable,,Укажите размеры в сантиметрах и порядок осей.
work_48173eb902102559,fotokompozitsiya-48173eb9,Фотокомпозиция,inscriptions,not_visible,,"Укажите подпись, дату и другие надписи на работе или подтвердите их отсутствие."
work_48173eb902102559,fotokompozitsiya-48173eb9,Фотокомпозиция,condition,not_visible,,"Добавьте сведения о состоянии, если они известны."
work_48173eb902102559,fotokompozitsiya-48173eb9,Фотокомпозиция,currentOwner,needs_owner_input,,"Укажите владельца, если это можно публиковать."
work_48173eb902102559,fotokompozitsiya-48173eb9,Фотокомпозиция,currentLocation,needs_owner_input,,"Укажите местонахождение, если это можно публиковать."
work_48173eb902102559,fotokompozitsiya-48173eb9,Фотокомпозиция,exhibitions,needs_owner_input,,Добавьте выставки или подтвердите их отсутствие.
work_48173eb902102559,fotokompozitsiya-48173eb9,Фотокомпозиция,bibliography,needs_owner_input,,Добавьте публикации или подтвердите их отсутствие.
work_48173eb902102559,fotokompozitsiya-48173eb9,Фотокомпозиция,workCopyright,needs_owner_input,,Подтвердите правообладателя произведения.
work_48173eb902102559,fotokompozitsiya-48173eb9,Фотокомпозиция,imageCopyright,needs_owner_input,,Подтвердите правообладателя репродукции.
work_489e74461af88fad,fotokompozitsiya-489e7446,Фотокомпозиция,artistInventoryNumber,needs_owner_input,,"Укажите настоящий авторский или музейный номер, если он существует и может быть опубликован."
work_489e74461af88fad,fotokompozitsiya-489e7446,Фотокомпозиция,artistTitle,needs_owner_input,,"Подтвердите авторское название, если оно существует."
work_489e74461af88fad,fotokompozitsiya-489e7446,Фотокомпозиция,creationDate,unknown,,Укажите год или диапазон создания.
work_489e74461af88fad,fotokompozitsiya-489e7446,Фотокомпозиция,dimensions,not_applicable,,Укажите размеры в сантиметрах и порядок осей.
work_489e74461af88fad,fotokompozitsiya-489e7446,Фотокомпозиция,inscriptions,not_visible,,"Укажите подпись, дату и другие надписи на работе или подтвердите их отсутствие."
work_489e74461af88fad,fotokompozitsiya-489e7446,Фотокомпозиция,condition,not_visible,,"Добавьте сведения о состоянии, если они известны."
work_489e74461af88fad,fotokompozitsiya-489e7446,Фотокомпозиция,currentOwner,needs_owner_input,,"Укажите владельца, если это можно публиковать."
work_489e74461af88fad,fotokompozitsiya-489e7446,Фотокомпозиция,currentLocation,needs_owner_input,,"Укажите местонахождение, если это можно публиковать."
work_489e74461af88fad,fotokompozitsiya-489e7446,Фотокомпозиция,exhibitions,needs_owner_input,,Добавьте выставки или подтвердите их отсутствие.
work_489e74461af88fad,fotokompozitsiya-489e7446,Фотокомпозиция,bibliography,needs_owner_input,,Добавьте публикации или подтвердите их отсутствие.
work_489e74461af88fad,fotokompozitsiya-489e7446,Фотокомпозиция,workCopyright,needs_owner_input,,Подтвердите правообладателя произведения.
work_489e74461af88fad,fotokompozitsiya-489e7446,Фотокомпозиция,imageCopyright,needs_owner_input,,Подтвердите правообладателя репродукции.
work_48c5ab21833a2567,fotokompozitsiya-48c5ab21,Фотокомпозиция,artistInventoryNumber,needs_owner_input,,"Укажите настоящий авторский или музейный номер, если он существует и может быть опубликован."
work_48c5ab21833a2567,fotokompozitsiya-48c5ab21,Фотокомпозиция,artistTitle,needs_owner_input,,"Подтвердите авторское название, если оно существует."
work_48c5ab21833a2567,fotokompozitsiya-48c5ab21,Фотокомпозиция,creationDate,unknown,,Укажите год или диапазон создания.
work_48c5ab21833a2567,fotokompozitsiya-48c5ab21,Фотокомпозиция,dimensions,not_applicable,,Укажите размеры в сантиметрах и порядок осей.
work_48c5ab21833a2567,fotokompozitsiya-48c5ab21,Фотокомпозиция,inscriptions,not_visible,,"Укажите подпись, дату и другие надписи на работе или подтвердите их отсутствие."
work_48c5ab21833a2567,fotokompozitsiya-48c5ab21,Фотокомпозиция,condition,not_visible,,"Добавьте сведения о состоянии, если они известны."
